id_etudiant,matricule,nom,prenom,sexe,date_naissance,telephone,email,adresse,ville,region,pays,date_creation
ea391d92-0ca7-47c0-be77-b3b68159adec,ETU03683,Philippe,Valérie,M,1999-08-07,+221772121595,hugues85@example.org,"50, chemin Torres
23806 Gautier-sur-Mer",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:38.719551
77a5a1b9-4414-4485-b67f-a0699f903520,ETU03684,Hubert,Alix,Femme,2003-10-24,+221770533155,wchauvet@example.org,"15, boulevard Cécile Michaud
41838 Jacques",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.719645
bdd87fff-c196-4f83-9a6a-3be6d85e5a3c,ETU03685,Maury,Cécile,0,2002-10-06,764538952,margaudfernandes@example.net,"97, chemin Bazin
19267 Valette",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:40:38.719734
46d5dff2-154c-4da6-a7f7-f43b3d62ae1e,ETU03686,Perrin,Jeannine,M,2002-10-17,767282026,tklein@example.net,"chemin Bonneau
80528 Hoareau",Bakel,Tambacounda,Sénégal,2026-07-30 16:40:38.719814
e5ef1610-00f2-417f-af78-db4d763574bf,ETU03687,Neveu,Thérèse,Masculin,1996-03-30,774377839,bguibert@example.org,"41, avenue Dos Santos
84880 Saint Agatheboeuf",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:38.719908
c454471e-0345-418b-bb2d-06b47fad59f8,ETU03688,Lopez,Anaïs,,2007-04-09,774250952,camillebertrand@example.com,"46, rue de Pascal
34948 Sainte Isabelleboeuf",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.720111
6ef2aee1-8b5f-415b-aa7b-0f50e797f98f,ETU03689,Pruvost,Nicolas,Masculin,2002-08-17,,auroreschneider@example.net,"boulevard Toussaint
68590 Descamps",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:38.720206
2bcfdde9-da49-474a-bb27-0a0f7234508e,ETU03690,Devaux,Robert,Homme,2003-12-22,+221779946899,evrardmichel@example.com,"49, rue de Becker
21676 Saint Susan",Vélingara,Kolda,Sénégal,2026-07-30 16:40:38.720300
32e599c5-80e0-426a-bd83-f4ae621258f3,ETU03691,Vincent,Pénélope,Homme,2005-12-05,764835813,fboutin@example.com,"39, chemin de Cordier
97190 Peltier",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:38.720387
6ee68802-65fd-4dea-bb8b-00568a6550ac,ETU03692,Hervé,Catherine,Masculin,2004-07-30,+221789663529,margauxboucher@example.org,"14, rue Guy Wagner
28183 Pichon-sur-Collin",Kayar,Thiès,Sénégal,2026-07-30 16:40:38.720480
7d1844c2-c6ad-4bed-b3b4-4ae3ce8102cf,ETU03693,Noël,Dorothée,1,1997-03-08,00221779855050,moniquepons@example.net,"6, boulevard de Royer
40496 BretonBourg",Mbacké,Diourbel,Sénégal,2026-07-30 16:40:38.720580
507e8b6c-277a-4e06-8112-22ca9b701b9b,ETU03694,Jacquet,Louis,0,2000-07-28,,margaudbrun@example.com,"boulevard de Perez
13877 Chrétien-sur-Roux",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.720664
96903bdf-d39b-45a7-b4e0-13335f031e4f,ETU03695,Tanguy,Raymond,0,2005-03-09,789807585,lorraineseguin@example.org,"223, chemin de Hardy
17178 Gros",Mbacké,Diourbel,Sénégal,2026-07-30 16:40:38.720756
c27c9d08-c619-4edd-a2b5-4e19e66056a6,ETU03696,Faivre,Jérôme,0,2007-03-29,771739949,nath44@example.net,"49, rue Guillot
93576 De Sousanec",Ourossogui,Matam,Sénégal,2026-07-30 16:40:38.720854
ed71b6c8-4219-4d48-8d24-bb55173eb341,ETU03697,Texier,Thérèse,F,2000-06-24,761164822,aurelielemaire@example.com,"avenue Nath Chauvet
87967 Saint Denis",Linguère,Louga,Sénégal,2026-07-30 16:40:38.720946
a2448ec6-53ec-4a41-9b6a-413d11c9e253,ETU03698,Maréchal,Robert,0,2007-04-07,,aimee07@example.com,"33, avenue de Leroy
70192 Marty",Bakel,Tambacounda,Sénégal,2026-07-30 16:40:38.721033
09276307-0b08-4f6b-b0af-5438e55bf956,ETU03699,Chevallier,Amélie,Femme,2003-03-28,00221775586397,uvincent@example.net,"45, rue de Laine
92432 Diaz-sur-Léger",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.721126
1e4a1ff9-a48d-4aaa-a58c-7655ab0fe2b7,ETU03700,Weber,Éléonore,Femme,2004-10-28,700985096,bruneaujosephine@example.com,"9, rue Suzanne Schneider
15452 Garcia",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:40:38.721222
fe8ff49b-b1ab-44fa-8968-ca3bf147a31b,ETU1000,Chauvet,Constance,Homme,2007-11-09,771397349,mlecomte@example.org,"avenue Girard
97336 Bernard",Kébémer,Louga,Sénégal,2026-07-30 16:40:38.721301
223bdc03-36e8-45c5-ad7f-db3b2f078632,ETU03702,Ollivier,Marguerite,Masculin,2002-10-02,703203036,bgallet@example.net,"1, rue Xavier Boyer
38314 Allain-sur-Le Goff",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.721392
aaed7b0f-f13e-4bce-9c92-9ba69a5ef56b,ETU1000,Clément,Bertrand,Homme,2006-10-27,773052721,christelle01@example.com,"78, boulevard Mahe
21730 Lenoirnec",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.721481
f236c529-10df-4dc6-8220-4a3b676756f7,ETU03704,Gautier,Alain,Femme,2027-07-30,00221777114390,benoit55@example.org,"727, boulevard de Parent
25377 Sainte Alexandria-la-Forêt",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.721566
17673899-41c7-4401-bd4b-0a36eb2cf37a,ETU03705,Millet,Renée,F,2001-01-05,766932244,gonzalezchristine@example.com,"rue Perrin
48131 Saint Guillaume",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.721651
6b16f002-7e0a-411a-985d-4fa3815198a6,ETU03706,Dupuis,Isaac,M,1999-03-08,768410613,marindanielle@example.org,"805, boulevard Parent
28133 Foucher-sur-Mer",Rufisque,Dakar,Sénégal,2026-07-30 16:40:38.721742
535cdcc6-afd5-4213-9299-2313f5dd1a80,ETU03707,Denis,Richard,F,2002-11-24,00221776389531,dorotheejourdan@example.com,"rue Éric Charrier
51352 Saint Joséphine-la-Forêt",Touba,Diourbel,Sénégal,2026-07-30 16:40:38.721840
ed76d484-bfb4-48d3-9a7f-e657247e7582,ETU03708,Techer,Susanne,Masculin,2005-03-23,772528146,mblondel@example.com,"20, rue Gilles
68816 Legros",Touba,Diourbel,Sénégal,2026-07-30 16:40:38.721932
ede50631-6f2d-49c0-b469-2ff36c568726,ETU03709,Bègue,Sophie,1,2002-06-26,786756732,verdierlucy@example.net,"15, boulevard de Chrétien
54420 Guilbert",Kébémer,Louga,Sénégal,2026-07-30 16:40:38.722026
95ff8db5-bda0-4814-81e3-2f22b4cacafc,ETU03710,Mendès,Nicole,1,1999-10-07,,arthur34@example.org,"480, rue Madeleine Aubry
76538 Gimenez",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.722114
98ac89bd-b733-4788-b677-6d7e9f0495d2,ETU03711,Guillot,Dorothée,0,1998-08-08,780684082,mbuisson@example.net,"9, avenue Vidal
64542 Sainte Paul-les-Bains",Thiès,Thiès,Sénégal,2026-07-30 16:40:38.722206
a2d46e8a-5dde-4c91-9911-0bfed2f4194a,ETU03712,De Sousa,Colette,Masculin,2027-07-30,700097535,dgrondin@example.net,"52, rue de Potier
10983 Tessier",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.722282
c1ff51d3-f4c5-4881-b3dc-df78f92d8f18,ETU03713,Joly,Maurice,Femme,2005-05-25,+221788746902,prousset@example.net,"13, avenue Gérard Morvan
46845 Sainte François",Kébémer,Louga,Sénégal,2026-07-30 16:40:38.722377
2ec2078f-1137-4d3c-b704-ab8a19b61b12,ETU1000,Bernier,Arthur,1,2002-03-13,776150834,lemonniermarcel@example.org,"206, rue Pruvost
08867 Blanchet-les-Bains",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.722469
87925b81-a42d-467b-b333-8cc664043afb,ETU1000,Laurent,Élisabeth,Femme,1996-02-23,+221772373776,theresebonnin@example.net,"93, avenue Michaud
39714 Allain",Kébémer,Louga,Sénégal,2026-07-30 16:40:38.722562
0692e8d1-cc3b-4ee8-ab7d-b8a4ff045540,ETU03716,Barbier,Henriette,Masculin,1996-01-03,+221789434579,xbecker@example.net,"34, rue Mallet
46872 Sainte Suzanneboeuf",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.722654
464a58b8-9926-4b73-b81e-52b7bbd6eb9a,ETU03717,Schneider,Roland,Homme,2004-02-10,760405048,mleroy@example.net,"54, boulevard Deschamps
85209 Girardnec",Mbour,Thiès,Sénégal,2026-07-30 16:40:38.722746
9c1ce49a-57f5-4f78-ba1c-deb824435a6c,ETU03718,Allard,Sabine,Masculin,1998-08-17,00221779187269,gbesson@example.com,"87, chemin Pénélope Martel
60800 Bertrand",Touba,Diourbel,Sénégal,2026-07-30 16:40:38.722834
e83dbeab-2ec1-4130-8868-be508ba1498f,ETU03719,Costa,Émilie,Femme,2002-01-25,776055919,aubryalex@example.com,"85, rue de Coste
23739 Vincent-sur-Petit",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.722924
fc7b5510-c85d-4965-80d5-8b5a97020bab,ETU03720,Weber,Amélie,1,2006-04-23,+221788745363,lambertgenevieve@example.org,"30, avenue de Imbert
91702 Leblanc",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:38.723014
24b32c79-6353-4835-bf4e-8b005252c724,ETU03721,Gauthier,Thibaut,,2008-05-05,+221779994291,kdias@example.org,"boulevard Anne Boucher
35579 Saint Léon",Linguère,Louga,Sénégal,2026-07-30 16:40:38.723099
e0a3f5c4-eedf-420a-b78b-49d193131b96,ETU03722,Faivre,Vincent,F,2006-09-04,,edelahaye@example.com,"avenue Isaac Delaunay
30868 DupuisBourg",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:38.723180
92f48e31-31c7-4086-84f3-0d1fd3ff1876,ETU03723,Cordier,Laurent,M,2001-02-12,704649061,alexandrie97@example.com,"avenue Valentine Leduc
97394 Mary",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:40:38.723267
61011ba1-a526-4152-9b18-f84d2fc486c4,ETU03724,Sauvage,Françoise,Masculin,2008-03-23,+221789879348,nathaliegillet@example.org,"634, chemin de François
33614 Labbé",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:38.723358
3005f930-d9e6-4c66-acf7-d5955735ce90,ETU03725,Blanc,Astrid,,2005-01-09,761016597,marionvincent@example.com,"82, rue Élise Bouvet
75351 Leclerc-sur-Menard",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:40:38.723454
d64253a6-6b33-425e-a074-6852639f179e,ETU03726,Petit,Suzanne,Femme,2004-08-26,779921172,clementnicolas@example.com,"chemin Océane Da Silva
68758 Guilbertdan",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:38.723547
9be9b317-f62e-4b2c-bd18-9fec22d375ee,ETU03727,Clément,Joseph,M,1998-09-18,+221778770148,ggomez@example.org,"81, rue de Bouchet
08248 Saint Marieboeuf",Ourossogui,Matam,Sénégal,2026-07-30 16:40:38.723638
1c6020ce-2324-4fa1-b477-50e6be26ac70,ETU03728,Brunet,Sylvie,Homme,2007-12-26,763336108,arousseau@example.net,"85, avenue Isaac Valette
49337 Saint Patrick",Vélingara,Kolda,Sénégal,2026-07-30 16:40:38.723731
f6dd6780-588c-4fe5-8a8a-49e44a90f436,ETU03729,Becker,Alfred,0,2003-04-28,786926046,kimbert@example.net,"68, chemin de Adam
77679 Saint Henri-la-Forêt",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.723822
d923ff2b-8b9a-4fb3-bb07-ca6c121f5c1b,ETU03730,Bonnet,Benjamin,Femme,2027-07-30,+221775535536,jeromeguyon@example.com,"94, chemin Tanguy
29148 Bouchetboeuf",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.723903
305c0137-e5b3-4a5a-87ea-1f049d3a62bb,ETU03731,Rémy,Léon,Homme,2001-02-04,700321030,bonnetalice@example.org,"6, boulevard de Didier
86957 Teixeira",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:38.723992
4e24106b-d51a-4612-b356-324690b67d36,ETU1000,Nicolas,Laure,Masculin,2002-05-01,702533362,boutinauguste@example.net,"52, rue Thibaut Gonzalez
13403 PagesBourg",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.724091
3af845c8-e63c-40c6-aa48-a91b939dfd85,ETU1000,Perrot,Bertrand,0,2006-03-18,+221775865458,hebertaurelie@example.org,"3, boulevard Élisabeth Riou
70996 Chartier",Mbour,Dakar,Sénégal,2026-07-30 16:40:38.724181
34e23510-b2ca-4c7e-ae20-c158bdaf48c8,ETU03734,Marin,Margaret,0,2001-01-09,709438358,victoire05@example.com,"boulevard de Mathieu
38990 Morvan",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.724264
27e0ae11-ff4c-42a2-9d29-00d81c1da7ab,ETU1000,Marty,Yves,Masculin,2005-11-10,767839864,gabrielle66@example.com,"65, boulevard Marcel Étienne
56378 Gimenez",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:38.724357
b6476597-f4ba-4b0f-a4b3-de72e9ee981e,ETU03736,Thomas,Patrick,M,2007-02-27,772068889,labberobert@example.net,"6, avenue Guillaume Delannoy
12301 Blot",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.724450
7047d41c-efff-4d0f-96e5-136f03383236,ETU03737,Guillon,Zacharie,,1998-02-21,707549169,vmunoz@example.net,"rue Zacharie Leclercq
61409 Saint Michel-les-Bains",Kanel,Matam,Sénégal,2026-07-30 16:40:38.724540
70308cdf-fea7-4763-bdc6-10ec1da9b474,ETU03738,Hernandez,Denise,1,2000-10-02,777629853,bonnetwilliam@example.com,"40, avenue Céline Benard
97169 David",Meckhe,Thiès,Sénégal,2026-07-30 16:40:38.724633
b77eeff1-4f7e-4bc1-964c-7b905c18d27b,ETU03739,Launay,Pierre,M,1998-03-16,777672441,bertrandbesnard@example.com,"36, rue Le Goff
85292 Picard-les-Bains",Bignona,Ziguinchor,Sénégal,2026-07-30 16:40:38.724726
cd0b0c26-05b4-487a-9669-4cbdbdbb64ca,ETU03740,Perrin,Agnès,F,1998-09-09,786085222,aubertthibault@example.com,"59, chemin Georges
56981 HoarauBourg",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:38.724817
a2f0db27-c573-4160-aa9c-655970d1dc73,ETU03741,Gilbert,Frédéric,M,2002-03-18,771482531,anaisberthelot@example.net,"36, chemin de Louis
75723 Lelièvre",Ourossogui,Matam,Sénégal,2026-07-30 16:40:38.724907
020432c8-9b1c-4e2d-a2b6-b3ee22591be5,ETU03742,Mallet,Caroline,1,2027-07-30,701463224,rocheagnes@example.org,"avenue Fernandes
28839 Goncalvesdan",Linguère,Louga,Sénégal,2026-07-30 16:40:38.724981
b6c6670e-c8f7-4228-b344-ed2e296eb7cd,ETU1000,Guilbert,Susanne,,2003-05-12,780677580,alexandrierobert@example.net,"18, rue de Benard
71501 Benard",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:38.725071
d2dd6eca-21fc-4b02-9e6a-a36bfe3f2511,ETU1000,Buisson,Inès,1,2007-06-10,,gabrielle92@example.org,"5, rue de Jean
31890 Sainte Margaret-la-Forêt",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.725160
808578b3-809d-4b63-8605-38e81b9040c2,ETU03745,Vallée,William,M,2001-04-20,769312963,gerardemmanuelle@example.com,"38, rue Maryse Nicolas
57886 Dos Santos-la-Forêt",Mbacké,Diourbel,Sénégal,2026-07-30 16:40:38.725258
ddb30d68-70f2-4a53-a11f-188c54e6cb20,ETU03746,Faivre,Océane,Femme,1999-09-02,+221776897837,matthieu55@example.net,"boulevard de Charpentier
75377 François-la-Forêt",Sangalkam,Dakar,Sénégal,2026-07-30 16:40:38.725343
cb662d08-067a-4068-8ba7-ca8a47cf7a36,ETU03747,Pichon,Alain,Femme,2027-07-30,707391194,alix95@example.net,"927, avenue de Perrier
16525 GarciaBourg",Touba,Diourbel,Sénégal,2026-07-30 16:40:38.725421
0bc1c1a9-5f91-4824-929f-ae60ac8aeb14,ETU03748,Georges,Louise,,1998-08-23,781521992,thibaultlaporte@example.net,"51, rue de Pereira
92494 Pinto",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:38.725517
0cc10d96-fcd8-4a7a-855c-3352d765c211,ETU1000,Pinto,Martin,Masculin,1998-08-04,,rduval@example.com,"boulevard François
06920 Blinboeuf",Mbacké,Diourbel,Sénégal,2026-07-30 16:40:38.725597
07472f70-1f25-4b35-8fd9-5537ac5bc63a,ETU03750,Renard,Anaïs,,2000-11-09,00221778486436,garcianoemi@example.com,"62, avenue de Simon
34806 PetitVille",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:38.725690
33505eff-39f2-4e18-930e-122b9c9484a1,ETU03751,Benoit,Sabine,M,2005-10-12,+221774696236,anais29@example.org,"18, rue de Lopez
58578 Maillot-sur-Delattre",Pikine,Dakar,Sénégal,2026-07-30 16:40:38.725782
528f25b6-3cdb-4c54-9b67-8bf6e568731d,ETU03752,Gaudin,Émile,0,2005-05-02,+221783649068,jacquelinemarie@example.com,"362, boulevard Pinto
65482 Saint Alexdan",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:40:38.725874
fba449b0-f45c-46a5-a73b-e716200303dd,ETU03753,Camus,Éric,Homme,2001-07-20,+221782902262,marcellemartel@example.net,"35, chemin de Rousseau
23554 Lejeune",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:38.725962
aea9ee4d-a91b-43e6-afc8-e17131e25c62,ETU03754,Pinto,Alfred,,2005-04-07,,weissetienne@example.org,"64, rue Pruvost
37802 Saint Alex-la-Forêt",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.726052
4dd67321-ac72-4b46-aab8-122a75e90f63,ETU03755,Léger,Susan,1,1997-09-14,+221775364938,antoinethibaut@example.org,"rue de Fischer
72339 Saint Michelle-les-Bains",Kanel,Matam,Sénégal,2026-07-30 16:40:38.726140
bea08d1c-8687-49df-aa58-e8ad3564c2af,ETU03756,Joly,Benoît,0,2004-05-04,00221770884309,operon@example.org,"3, boulevard Gilbert Cordier
08988 Millet",Bignona,Ziguinchor,Sénégal,2026-07-30 16:40:38.726227
357cdb86-2969-46f5-8947-cdc4ca08cdb2,ETU03757,Barbe,Luc,Femme,2000-04-30,775431675,gerardaurelie@example.com,"8, rue Léger
40211 Saint Denisnec",Bignona,Ziguinchor,Sénégal,2026-07-30 16:40:38.726323
354a8562-0ada-4814-a1bc-1e6c500df533,ETU03758,Philippe,Élise,M,2027-07-30,,tdaniel@example.com,"514, rue Franck Baron
45300 Clément",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.726399
745f40ef-811e-4267-8a0f-bd659db5af51,ETU03759,Paris,Benoît,M,2001-08-31,+221780298212,bertrandgabrielle@example.net,"avenue Barthelemy
31391 FischerBourg",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.726485
3a2ecc30-967e-4e65-976b-7647d0783b7b,ETU03760,Pereira,Catherine,0,2000-09-01,+221771405524,uleroy@example.net,"13, avenue de Lebon
61542 Rousset",Linguère,Louga,Sénégal,2026-07-30 16:40:38.726573
ac731575-6d8d-4382-bad1-915c6c249a84,ETU03761,Rodrigues,Arthur,0,2004-04-22,702250590,bernadettelucas@example.org,"3, avenue Leblanc
97346 Lemaître-sur-Mer",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:38.726667
d33685f0-5d10-4462-bcc8-f63f21f3a0f7,ETU1000,Legendre,Anne,1,2007-06-20,768638690,vboyer@example.net,"48, rue Timothée Costa
02403 Chauveaudan",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:38.726760
fd410027-9a54-4f79-bfae-d4d0758ac719,ETU03763,Fleury,Lucy,1,1998-05-25,771501441,verdiercolette@example.org,"1, rue Marchand
83427 Lemoine-sur-Lefebvre",Ourossogui,Matam,Sénégal,2026-07-30 16:40:38.726850
6b33e19d-a708-4805-89b2-a3af0b91d716,ETU03764,Petit,Anastasie,M,2001-08-22,+221772839825,antoinemunoz@example.org,"664, chemin de Menard
79827 Berger",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.726943
65069950-93ec-41af-a3f1-d7e2145417b9,ETU03765,Roy,Lorraine,F,1998-06-30,704438290,mmerle@example.com,"29, rue Alix Renault
37485 Sainte Brigittedan",Meckhe,Thiès,Sénégal,2026-07-30 16:40:38.727036
f5a23907-58c2-4efd-8454-6e28a551d8fa,ETU03766,Deschamps,Juliette,Masculin,2005-12-03,,claudedelorme@example.net,"2, chemin Maréchal
57854 Blancnec",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.727123
657bf1c7-16ca-4c0f-999c-b3f8633ded43,ETU03767,Lemoine,Victoire,,1995-10-25,783812703,ulebon@example.org,"1, chemin de Lemoine
61861 DupuisVille",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:40:38.727210
3033465b-a4e2-4f86-b1f2-5953037560f8,ETU03768,Salmon,Noël,M,1997-03-16,+221782934829,rjoly@example.org,"53, rue de Lefebvre
44597 Laroche",Diamniadio,Dakar,Sénégal,2026-07-30 16:40:38.727296
62062e55-4322-4b1a-bcd9-068bfd0a177c,ETU03769,Blot,Julie,M,2007-04-09,780858597,amelie91@example.net,"47, rue Suzanne Jacquet
01159 Saint Adrienne",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.727391
4d43d87a-e42b-44d1-a13a-de782bd34944,ETU03770,Gomes,Alexandre,0,2006-01-13,+221779540985,rousseaunicolas@example.org,"77, rue de Schmitt
89592 Techer",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:38.727482
a3ed4615-dccd-42e2-8e3c-7f396ab1bfa3,ETU03771,Cousin,Alfred,,1995-08-22,+221772827588,khamel@example.org,"429, avenue Charpentier
28406 Danieldan",Rufisque,Dakar,Sénégal,2026-07-30 16:40:38.727575
17912a15-8e3d-497c-92ef-893089a9ba17,ETU1000,Benard,Chantal,0,1999-08-22,781776694,morincorinne@example.com,"1, rue de Olivier
92720 Guyot",Salémata,Kédougou,Sénégal,2026-07-30 16:40:38.727662
4b84faf2-f19a-44f1-a9e8-695c6c349ad1,ETU03773,Pottier,Benoît,F,1995-12-09,+221787884595,capucinebertrand@example.net,"chemin Gilbert Briand
92216 Chauvin",Kayar,Thiès,Sénégal,2026-07-30 16:40:38.727746
7d54f53f-1ef2-45da-a285-78b2580b955d,ETU03774,Salmon,Capucine,Femme,1998-06-13,762307575,ggay@example.net,"27, rue de Coulon
97152 Gros",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:38.727830
a83ebab9-562f-4e92-9e04-2132fb3d33e1,ETU03775,Philippe,Émile,1,1998-07-01,764799214,blotchristine@example.net,"35, rue Nath Guillou
78434 Germain",Diamniadio,Dakar,Sénégal,2026-07-30 16:40:38.727921
e8488c8e-f37a-4ec1-951b-2e60aece8f93,ETU03776,Munoz,Élodie,1,2002-12-31,776882255,pierrefleury@example.net,"948, chemin de Marques
25795 Jacquet",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:38.728014
484ccca1-6f3b-4894-9fb5-dc946ba9e4ae,ETU03777,Philippe,Bertrand,M,1995-10-14,,monnierhenriette@example.net,"39, rue Fabre
54121 Humbert",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:40:38.728100
81f8b7b3-cdb4-4b56-bd55-c54031582c12,ETU03778,Blanchard,Honoré,Femme,2001-10-27,786287898,qgros@example.com,"1, rue Théodore Legrand
21534 Valletnec",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.728193
240d39f9-4452-433d-bcf1-ccc2140ea089,ETU03779,Hoarau,Claude,1,1998-05-14,702507301,guilloumarine@example.net,"74, rue Fleury
48528 Bruneau-sur-Weber",Sangalkam,Dakar,Sénégal,2026-07-30 16:40:38.728283
e2c5a9c8-c2f1-4bf2-bb98-6613cc7bed94,ETU03780,Normand,Pauline,F,2000-12-29,769284083,sabinelegrand@example.com,"639, chemin Sébastien Fouquet
05821 Collet-les-Bains",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:38.728377
a397c8b1-8308-4f8d-981b-680214448bce,ETU03781,Letellier,Roland,Homme,1999-11-13,,pmartel@example.com,"217, avenue de Poirier
76818 NguyenBourg",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:38.728464
4e614ba1-85ff-4c84-b45f-e30242787aed,ETU03782,Daniel,Édith,M,2001-12-15,778260113,dorotheenicolas@example.com,"94, rue René Moulin
52497 Fleurydan",Pikine,Dakar,Sénégal,2026-07-30 16:40:38.728562
f956f301-fb6b-45cb-90a4-2c107067f8b6,ETU03783,Joseph,Édouard,0,1999-01-31,762739958,paubry@example.org,"36, boulevard de Bigot
35934 Merle",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:40:38.728648
0fff1cdb-5346-497a-a1ed-954e8ccd9d0e,ETU03784,Lejeune,Renée,0,1997-03-27,,mroy@example.com,"69, avenue Mary
44683 Thierry",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:38.728731
62fc1086-14af-4fed-a9e0-aecdaba67ad3,ETU03785,Gilles,Laurence,M,2000-12-20,764709605,guy97@example.org,"5, chemin de Breton
61491 Roger",Kébémer,Louga,Sénégal,2026-07-30 16:40:38.728817
19ac0079-284a-4384-bfe0-b87ff70b2f59,ETU03786,Maréchal,Pauline,0,2027-07-30,00221771027504,antoine50@example.com,"7, boulevard Philippe
38733 Blondel-les-Bains",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:38.728893
d1efa071-1709-4e87-8937-a0a39f266a06,ETU1000,Pinto,David,1,1999-06-20,769641482,lefevrepierre@example.net,"9, boulevard de Fontaine
76769 David",Thiès,Thiès,Sénégal,2026-07-30 16:40:38.728982
6bf93490-dbac-407d-8464-bd26475e659c,ETU03788,Guillou,Michèle,Homme,1995-09-29,777891563,xseguin@example.com,"4, chemin de Cohen
41278 Brunel",Kanel,Matam,Sénégal,2026-07-30 16:40:38.729066
b2467b03-01ff-48b5-bbe0-619996195ae6,ETU03789,Hebert,Gilles,F,2003-08-10,+221786621713,margueritevasseur@example.org,"92, chemin Colin
10378 Marchal",Kayar,Thiès,Sénégal,2026-07-30 16:40:38.729154
738468a0-c97d-4ad3-89fa-6670a86e640f,ETU03790,Renault,Philippe,F,1998-06-15,,clemence73@example.net,"29, rue Boyer
74467 Baudry",Touba,Diourbel,Sénégal,2026-07-30 16:40:38.729240
fb9f4e17-bdf5-4fa7-bc6f-0a9dc3eb14d0,ETU03791,Bouvet,Théophile,1,2001-06-28,785417330,julie55@example.net,"avenue Léon Jourdan
11650 Richarddan",Linguère,Louga,Sénégal,2026-07-30 16:40:38.729324
d76ff5ef-a470-46a4-ab53-da913d294bd9,ETU03792,Maillet,Michelle,F,2006-01-01,+221773119710,lebonwilliam@example.com,"rue Mace
95548 Chrétien",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:38.729409
926ccac8-4107-41cd-90c7-1b0e852d6a3e,ETU1000,Muller,Vincent,,1996-01-14,765450085,susanne95@example.net,"61, rue Ferreira
89745 Sainte Théophile",Kanel,Matam,Sénégal,2026-07-30 16:40:38.729503
351e5792-4201-4ba6-9811-14a1acd5c37f,ETU03794,Cohen,Jeanne,Femme,2002-09-29,769672313,vleger@example.net,"414, rue Laporte
86251 LévyVille",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:38.729596
